global_idx,fold,frame_idx_in_fold,sample_id,case,label,image_path,pc1,pc2
32,fold_1,32,32,case10,positive,Sun_Multimodal/Train/case10_img_033.jpg,0.01012487296740347,-0.29532954798325595
33,fold_1,33,33,case10,positive,Sun_Multimodal/Train/case10_img_034.jpg,0.06895509904162328,-0.2686643044049552
34,fold_1,34,34,case10,positive,Sun_Multimodal/Train/case10_img_035.jpg,0.08487901005108855,-0.22912501064928953
35,fold_1,35,35,case10,positive,Sun_Multimodal/Train/case10_img_036.jpg,0.06424254527506473,-0.1702833577151711
36,fold_1,36,36,case10,positive,Sun_Multimodal/Train/case10_img_037.jpg,0.07910335224704651,-0.16174869030254113
37,fold_1,37,37,case10,positive,Sun_Multimodal/Train/case10_img_038.jpg,0.06206445895545637,-0.2109823905605366
38,fold_1,38,38,case10,positive,Sun_Multimodal/Train/case10_img_039.jpg,0.035619822478098806,-0.25390930761033254
39,fold_1,39,39,case10,positive,Sun_Multimodal/Train/case10_img_040.jpg,0.02863615580854495,-0.2387899776758043
40,fold_1,40,40,case10,positive,Sun_Multimodal/Train/case10_img_041.jpg,0.05236338825197545,-0.23324415816914482
41,fold_1,41,41,case10,positive,Sun_Multimodal/Train/case10_img_042.jpg,0.021757365882486862,-0.276382255790358
42,fold_1,42,42,case10,positive,Sun_Multimodal/Train/case10_img_043.jpg,-0.051158608198879796,-0.30683550958811134
43,fold_1,43,43,case10,positive,Sun_Multimodal/Train/case10_img_044.jpg,-0.03403885849727328,-0.2829638937518726
44,fold_1,44,44,case10,positive,Sun_Multimodal/Train/case10_img_045.jpg,0.061343663294561646,-0.24092975111355003
45,fold_1,45,45,case10,positive,Sun_Multimodal/Train/case10_img_046.jpg,-0.005278633088846435,-0.2110940777911317
46,fold_1,46,46,case10,positive,Sun_Multimodal/Train/case10_img_047.jpg,0.056846029122749664,-0.2213726190880732
47,fold_1,47,47,case10,positive,Sun_Multimodal/Train/case10_img_048.jpg,0.10429117947172312,-0.11388041476962485
48,fold_1,48,48,case10,positive,Sun_Multimodal/Train/case10_img_049.jpg,0.12251799432310578,-0.16677573091214903
49,fold_1,49,49,case10,positive,Sun_Multimodal/Train/case10_img_050.jpg,0.10940113582851957,-0.13307202571791688
50,fold_1,50,50,case10,positive,Sun_Multimodal/Train/case10_img_051.jpg,0.13625537319143888,-0.15308199594548788
51,fold_1,51,51,case10,positive,Sun_Multimodal/Train/case10_img_052.jpg,0.10950966120238242,-0.16758189301747126
52,fold_1,52,52,case10,positive,Sun_Multimodal/Train/case10_img_053.jpg,0.11023649661037904,-0.166852485444067
53,fold_1,53,53,case10,positive,Sun_Multimodal/Train/case10_img_054.jpg,0.10539552123800389,-0.17173953801810993
54,fold_1,54,54,case10,positive,Sun_Multimodal/Train/case10_img_055.jpg,0.11358145035907302,-0.1674500996392283
55,fold_1,55,55,case10,positive,Sun_Multimodal/Train/case10_img_056.jpg,0.11320660781599562,-0.16673362712105794
56,fold_1,56,56,case10,positive,Sun_Multimodal/Train/case10_img_057.jpg,0.11486521750647244,-0.16913572907846913
57,fold_1,57,57,case10,positive,Sun_Multimodal/Train/case10_img_058.jpg,-0.025426158135519017,-0.21779981348837146
58,fold_1,58,58,case10,positive,Sun_Multimodal/Train/case10_img_059.jpg,0.10573925360363329,-0.160810175169443
59,fold_1,59,59,case10,positive,Sun_Multimodal/Train/case10_img_060.jpg,0.03813837700187667,-0.20957743651280664
60,fold_1,60,60,case10,positive,Sun_Multimodal/Train/case10_img_061.jpg,-0.10577508793543212,-0.3008805394391748
61,fold_1,61,61,case10,positive,Sun_Multimodal/Train/case10_img_062.jpg,0.042389295860696785,-0.2392510795804439
62,fold_1,62,62,case10,positive,Sun_Multimodal/Train/case10_img_063.jpg,0.08011347378309291,-0.1949798202840472
63,fold_1,63,63,case10,positive,Sun_Multimodal/Train/case10_img_064.jpg,0.07821706951990798,-0.22905554255182375
64,fold_1,64,64,case10,positive,Sun_Multimodal/Train/case10_img_065.jpg,0.10541185887316501,-0.23631608447278313
65,fold_1,65,65,case10,positive,Sun_Multimodal/Train/case10_img_066.jpg,0.13166463368649622,-0.2142087765419763
66,fold_1,66,66,case10,positive,Sun_Multimodal/Train/case10_img_067.jpg,0.1305881403301235,-0.22190582477558002
67,fold_1,67,67,case10,positive,Sun_Multimodal/Train/case10_img_068.jpg,0.12294352425972627,-0.25609629967819897
68,fold_1,68,68,case10,positive,Sun_Multimodal/Train/case10_img_069.jpg,0.10674538726980892,-0.24707286967006425
69,fold_1,69,69,case10,positive,Sun_Multimodal/Train/case10_img_070.jpg,0.09886184216936622,-0.1862807108952052
70,fold_1,70,70,case10,positive,Sun_Multimodal/Train/case10_img_071.jpg,0.12151812254916333,-0.14039608173064194
71,fold_1,71,71,case10,positive,Sun_Multimodal/Train/case10_img_072.jpg,0.11674984691529539,-0.24091356732463115
72,fold_1,72,72,case10,positive,Sun_Multimodal/Train/case10_img_073.jpg,0.09897847287743439,-0.27554721978372343
73,fold_1,73,73,case10,positive,Sun_Multimodal/Train/case10_img_074.jpg,0.16662836077026222,-0.2341449428255895
74,fold_1,74,74,case10,positive,Sun_Multimodal/Train/case10_img_075.jpg,0.17672395622671105,-0.2489426852287955
75,fold_1,75,75,case10,positive,Sun_Multimodal/Train/case10_img_076.jpg,0.000758383446501254,-0.33320253425772395
76,fold_1,76,152,case12,positive,Sun_Multimodal/Train/case12_img_001.jpg,0.14896563934875268,-0.1336525049405937
77,fold_1,77,153,case12,positive,Sun_Multimodal/Train/case12_img_002.jpg,0.11722676770237361,-0.28509048636529194
78,fold_1,78,154,case12,positive,Sun_Multimodal/Train/case12_img_003.jpg,-0.017367290022492543,-0.34200908658267287
79,fold_1,79,155,case12,positive,Sun_Multimodal/Train/case12_img_004.jpg,0.0749011457988985,-0.26701544701372126
80,fold_1,80,156,case12,positive,Sun_Multimodal/Train/case12_img_005.jpg,0.2084504932610674,-0.14310069005650777
81,fold_1,81,157,case12,positive,Sun_Multimodal/Train/case12_img_006.jpg,0.12756418628998017,-0.19966749032836756
82,fold_1,82,158,case12,positive,Sun_Multimodal/Train/case12_img_007.jpg,0.04917150691556621,-0.19336739927613178
83,fold_1,83,159,case12,positive,Sun_Multimodal/Train/case12_img_008.jpg,0.22402285698658836,-0.26211664706807136
84,fold_1,84,160,case12,positive,Sun_Multimodal/Train/case12_img_009.jpg,0.165873816280377,-0.32638049500314703
85,fold_1,85,161,case12,positive,Sun_Multimodal/Train/case12_img_010.jpg,0.1500465420296913,-0.2718806852897081
86,fold_1,86,162,case12,positive,Sun_Multimodal/Train/case12_img_011.jpg,0.21313767840508735,-0.27611950123356765
87,fold_1,87,163,case12,positive,Sun_Multimodal/Train/case12_img_012.jpg,0.21050339631337628,-0.2774994242162969
88,fold_1,88,164,case12,positive,Sun_Multimodal/Train/case12_img_013.jpg,0.17791238744548238,-0.3043517310935298
89,fold_1,89,165,case12,positive,Sun_Multimodal/Train/case12_img_014.jpg,0.11920931166079646,-0.33569686168249213
90,fold_1,90,166,case12,positive,Sun_Multimodal/Train/case12_img_015.jpg,0.1434577101667589,-0.3186877704924697
91,fold_1,91,167,case12,positive,Sun_Multimodal/Train/case12_img_016.jpg,0.10893585931939936,-0.31673370369106424
92,fold_1,92,168,case12,positive,Sun_Multimodal/Train/case12_img_017.jpg,0.06482635780318413,-0.33937181468223454
93,fold_1,93,169,case12,positive,Sun_Multimodal/Train/case12_img_018.jpg,0.26497634395401004,0.0957287057055193
94,fold_1,94,170,case12,positive,Sun_Multimodal/Train/case12_img_019.jpg,0.26773949629550814,0.07129930381284252
95,fold_1,95,171,case12,positive,Sun_Multimodal/Train/case12_img_020.jpg,0.04579590996360372,0.04343673707461335
96,fold_1,96,172,case12,positive,Sun_Multimodal/Train/case12_img_021.jpg,0.24060135290007523,-0.04981529404536811
97,fold_1,97,173,case12,positive,Sun_Multimodal/Train/case12_img_022.jpg,0.24518824252814447,-0.044071622261213826
98,fold_1,98,174,case12,positive,Sun_Multimodal/Train/case12_img_023.jpg,0.2042045452639491,0.0002521741233787837
99,fold_1,99,175,case12,positive,Sun_Multimodal/Train/case12_img_024.jpg,0.20683207980841495,-0.005206220067091073
100,fold_1,100,176,case12,positive,Sun_Multimodal/Train/case12_img_025.jpg,0.20378386882065902,0.009530904701015235
101,fold_1,101,177,case12,positive,Sun_Multimodal/Train/case12_img_026.jpg,0.20351210096583083,0.00882238436521176
102,fold_1,102,178,case12,positive,Sun_Multimodal/Train/case12_img_027.jpg,0.20423413448755612,0.01031102109520934
103,fold_1,103,179,case12,positive,Sun_Multimodal/Train/case12_img_028.jpg,0.13915604171188584,-0.12355243447168648
104,fold_1,104,180,case12,positive,Sun_Multimodal/Train/case12_img_029.jpg,0.1751896325117831,-0.03357378935606889
105,fold_1,105,181,case12,positive,Sun_Multimodal/Train/case12_img_030.jpg,0.22555752758879394,0.014827861195874245
106,fold_1,106,182,case12,positive,Sun_Multimodal/Train/case12_img_031.jpg,0.19707551620382274,0.01839386936476079
107,fold_1,107,183,case12,positive,Sun_Multimodal/Train/case12_img_032.jpg,-0.13483189716973532,-0.28911820239687447
108,fold_1,108,184,case12,positive,Sun_Multimodal/Train/case12_img_033.jpg,0.28104636410041756,-0.06711972649328468
109,fold_1,109,185,case12,positive,Sun_Multimodal/Train/case12_img_034.jpg,0.23552099369643126,0.005464092193735892
110,fold_1,110,186,case12,positive,Sun_Multimodal/Train/case12_img_035.jpg,0.23012335975107545,-0.01425071545250714
111,fold_1,111,187,case12,positive,Sun_Multimodal/Train/case12_img_036.jpg,0.15004634634872926,0.027702266844411724
112,fold_1,112,188,case12,positive,Sun_Multimodal/Train/case12_img_037.jpg,0.03241469438548761,-0.12925487673189678
113,fold_1,113,189,case12,positive,Sun_Multimodal/Train/case12_img_038.jpg,0.10555447466566492,-0.2157097529717135
114,fold_1,114,190,case12,positive,Sun_Multimodal/Train/case12_img_039.jpg,0.011661858716950801,-0.16359257190523835
115,fold_1,115,191,case12,positive,Sun_Multimodal/Train/case12_img_040.jpg,-0.0738799482942098,-0.2034229198644168
116,fold_1,116,192,case12,positive,Sun_Multimodal/Train/case12_img_041.jpg,0.02045905802625153,-0.29427479151494124
117,fold_1,117,193,case12,positive,Sun_Multimodal/Train/case12_img_042.jpg,0.03156422466847325,-0.2649042495223584
118,fold_1,118,194,case12,positive,Sun_Multimodal/Train/case12_img_043.jpg,0.050706518252035676,-0.36148591998032353
119,fold_1,119,195,case12,positive,Sun_Multimodal/Train/case12_img_044.jpg,0.04834146739287118,-0.36612460016963266
120,fold_1,120,196,case12,positive,Sun_Multimodal/Train/case12_img_045.jpg,-0.0857727432380944,-0.350806695433536
121,fold_1,121,197,case12,positive,Sun_Multimodal/Train/case12_img_046.jpg,0.08492957807676038,-0.19965814294878237
122,fold_1,122,198,case12,positive,Sun_Multimodal/Train/case12_img_047.jpg,-0.08161548056797568,-0.1074168844333398
123,fold_1,123,199,case12,positive,Sun_Multimodal/Train/case12_img_048.jpg,-0.15907035694450586,-0.15712692900918881
124,fold_1,124,200,case12,positive,Sun_Multimodal/Train/case12_img_049.jpg,0.08805120212552892,0.09661300434401693
125,fold_1,125,201,case12,positive,Sun_Multimodal/Train/case12_img_050.jpg,0.02342723145669598,0.09088969981906497
126,fold_1,126,202,case12,positive,Sun_Multimodal/Train/case12_img_051.jpg,0.19475489007488533,0.0074791137563807
127,fold_1,127,203,case12,positive,Sun_Multimodal/Train/case12_img_052.jpg,0.1957627641805358,-0.10920907447948916
128,fold_1,128,204,case12,positive,Sun_Multimodal/Train/case12_img_053.jpg,0.08693830828500931,-0.07428315558029286
129,fold_1,129,205,case12,positive,Sun_Multimodal/Train/case12_img_054.jpg,0.11193893421344114,-0.06187537849636856
130,fold_1,130,206,case12,positive,Sun_Multimodal/Train/case12_img_055.jpg,0.18353103300333745,0.06730799566669177
131,fold_1,131,207,case12,positive,Sun_Multimodal/Train/case12_img_056.jpg,0.17290142421899196,0.014313773335976762
132,fold_1,132,208,case12,positive,Sun_Multimodal/Train/case12_img_057.jpg,0.15181609399413548,0.0844814646250388
133,fold_1,133,209,case12,positive,Sun_Multimodal/Train/case12_img_058.jpg,0.2040160067989895,0.03695501100787969
134,fold_1,134,210,case12,positive,Sun_Multimodal/Train/case12_img_059.jpg,0.19578059131988373,0.04045588168307913
135,fold_1,135,211,case12,positive,Sun_Multimodal/Train/case12_img_060.jpg,0.2543728137191154,-0.1429285410415672
136,fold_1,136,212,case12,positive,Sun_Multimodal/Train/case12_img_061.jpg,0.15941398954604175,-0.2793250789762852
137,fold_1,137,213,case12,positive,Sun_Multimodal/Train/case12_img_062.jpg,0.13097020725259584,-0.2763304309643825
138,fold_1,138,214,case12,positive,Sun_Multimodal/Train/case12_img_063.jpg,0.13869246117738793,-0.3545603714048908
139,fold_1,139,215,case12,positive,Sun_Multimodal/Train/case12_img_064.jpg,0.1306439700309402,-0.32350898354447294
140,fold_1,140,216,case12,positive,Sun_Multimodal/Train/case12_img_065.jpg,0.13905708904898612,-0.3537941217593824
141,fold_1,141,217,case12,positive,Sun_Multimodal/Train/case12_img_066.jpg,0.11535062186727235,-0.37079196095895905
142,fold_1,142,218,case12,positive,Sun_Multimodal/Train/case12_img_067.jpg,0.15191167042632908,-0.3479935637616758
143,fold_1,143,219,case12,positive,Sun_Multimodal/Train/case12_img_068.jpg,0.17662046030680578,-0.20071973794063075
144,fold_1,144,220,case12,positive,Sun_Multimodal/Train/case12_img_069.jpg,0.11008187138848119,-0.34125914802248825
145,fold_1,145,221,case12,positive,Sun_Multimodal/Train/case12_img_070.jpg,0.09250778905352991,-0.12575975045737142
146,fold_1,146,222,case12,positive,Sun_Multimodal/Train/case12_img_071.jpg,0.09313169980221347,-0.061334507374897464
147,fold_1,147,223,case12,positive,Sun_Multimodal/Train/case12_img_072.jpg,0.010302553002867587,-0.22802892476420789
148,fold_1,148,224,case12,positive,Sun_Multimodal/Train/case12_img_073.jpg,-0.06300185221329749,-0.15175794383174768
149,fold_1,149,225,case12,positive,Sun_Multimodal/Train/case12_img_074.jpg,0.1082616253206174,-0.1388564781470154
150,fold_1,150,226,case12,positive,Sun_Multimodal/Train/case12_img_075.jpg,0.1428330434711434,-0.1572956536644284
151,fold_1,151,227,case12,positive,Sun_Multimodal/Train/case12_img_076.jpg,0.11374398419030912,-0.15565550496205427
152,fold_1,152,456,case17,positive,Sun_Multimodal/Train/case17_img_001.jpg,0.11976819807121208,0.18520344226036847
153,fold_1,153,457,case17,positive,Sun_Multimodal/Train/case17_img_002.jpg,0.19454690474631797,0.2173409870048893
154,fold_1,154,458,case17,positive,Sun_Multimodal/Train/case17_img_003.jpg,0.18823294171012123,0.17122965802578805
155,fold_1,155,459,case17,positive,Sun_Multimodal/Train/case17_img_004.jpg,0.27593856867564154,0.126146610413883
156,fold_1,156,460,case17,positive,Sun_Multimodal/Train/case17_img_005.jpg,0.26712425814329027,0.11097728651307523
157,fold_1,157,461,case17,positive,Sun_Multimodal/Train/case17_img_006.jpg,0.2474713038165432,0.10558217469131612
158,fold_1,158,462,case17,positive,Sun_Multimodal/Train/case17_img_007.jpg,0.21443049452170765,0.10023461768261899
159,fold_1,159,463,case17,positive,Sun_Multimodal/Train/case17_img_008.jpg,0.13121719559211303,-0.14477344871207082
160,fold_1,160,464,case17,positive,Sun_Multimodal/Train/case17_img_009.jpg,-0.02663284876979846,-0.2982177078734596
161,fold_1,161,465,case17,positive,Sun_Multimodal/Train/case17_img_010.jpg,-0.06652801078902934,-0.2706494363552885
162,fold_1,162,466,case17,positive,Sun_Multimodal/Train/case17_img_011.jpg,0.011745345125964923,-0.2861667785398217
163,fold_1,163,467,case17,positive,Sun_Multimodal/Train/case17_img_012.jpg,0.07285388628929185,-0.16662661813290236
164,fold_1,164,468,case17,positive,Sun_Multimodal/Train/case17_img_013.jpg,0.036194294188296505,-0.1462711777479857
165,fold_1,165,469,case17,positive,Sun_Multimodal/Train/case17_img_014.jpg,-0.05902733714864744,-0.18129493241876918
166,fold_1,166,470,case17,positive,Sun_Multimodal/Train/case17_img_015.jpg,0.010147601506972748,-0.22105920119151368
167,fold_1,167,471,case17,positive,Sun_Multimodal/Train/case17_img_016.jpg,-0.011598227035963193,-0.23718784775621624
168,fold_1,168,472,case17,positive,Sun_Multimodal/Train/case17_img_017.jpg,0.06750977709024397,-0.20198758799246497
169,fold_1,169,473,case17,positive,Sun_Multimodal/Train/case17_img_018.jpg,0.10900023447694918,-0.16030115627018163
170,fold_1,170,474,case17,positive,Sun_Multimodal/Train/case17_img_019.jpg,0.058403645057872156,-0.13625945190028182
171,fold_1,171,475,case17,positive,Sun_Multimodal/Train/case17_img_020.jpg,0.12246191079231672,-0.14901637378278018
172,fold_1,172,476,case17,positive,Sun_Multimodal/Train/case17_img_021.jpg,0.11102534423503957,-0.18242587315008923
173,fold_1,173,477,case17,positive,Sun_Multimodal/Train/case17_img_022.jpg,0.10888612911716278,-0.19677295150549398
174,fold_1,174,478,case17,positive,Sun_Multimodal/Train/case17_img_023.jpg,0.08256400149388471,-0.18922183221538838
175,fold_1,175,479,case17,positive,Sun_Multimodal/Train/case17_img_024.jpg,0.11697373328126132,-0.17660797435527667
176,fold_1,176,480,case17,positive,Sun_Multimodal/Train/case17_img_025.jpg,0.11514807923680154,-0.1812451751798921
177,fold_1,177,481,case17,positive,Sun_Multimodal/Train/case17_img_026.jpg,0.11247133250798103,-0.18838975368515082
178,fold_1,178,482,case17,positive,Sun_Multimodal/Train/case17_img_027.jpg,0.11217459275039338,-0.1947586008500302
179,fold_1,179,483,case17,positive,Sun_Multimodal/Train/case17_img_028.jpg,-0.346141564544709,-0.18487982540629833
180,fold_1,180,484,case17,positive,Sun_Multimodal/Train/case17_img_029.jpg,-0.1572302268248621,-0.11990650958853141
181,fold_1,181,485,case17,positive,Sun_Multimodal/Train/case17_img_030.jpg,0.08469454149988453,-0.07140074792066015
182,fold_1,182,486,case17,positive,Sun_Multimodal/Train/case17_img_031.jpg,0.17453796200278426,-0.10540085881210634
183,fold_1,183,487,case17,positive,Sun_Multimodal/Train/case17_img_032.jpg,0.15077497860647143,-0.02780034263498081
184,fold_1,184,488,case17,positive,Sun_Multimodal/Train/case17_img_033.jpg,0.1084284551672356,-0.28664281942102376
185,fold_1,185,489,case17,positive,Sun_Multimodal/Train/case17_img_034.jpg,0.08141490455755906,-0.2548374638090059
186,fold_1,186,490,case17,positive,Sun_Multimodal/Train/case17_img_035.jpg,0.0839605333853573,-0.26848981702563385
187,fold_1,187,491,case17,positive,Sun_Multimodal/Train/case17_img_036.jpg,0.09457966478388874,-0.2720510012097052
188,fold_1,188,492,case17,positive,Sun_Multimodal/Train/case17_img_037.jpg,0.09679194257375195,-0.20617177609791373
189,fold_1,189,493,case17,positive,Sun_Multimodal/Train/case17_img_038.jpg,0.0860764422851375,-0.21894229780304925
190,fold_1,190,494,case17,positive,Sun_Multimodal/Train/case17_img_039.jpg,0.08630785826089638,-0.208088072105428
191,fold_1,191,495,case17,positive,Sun_Multimodal/Train/case17_img_040.jpg,0.08758066235970546,-0.22002623700298918
192,fold_1,192,496,case17,positive,Sun_Multimodal/Train/case17_img_041.jpg,0.1111583940333476,-0.22523707241109056
193,fold_1,193,497,case17,positive,Sun_Multimodal/Train/case17_img_042.jpg,0.10610506205540349,-0.26323063016920006
194,fold_1,194,498,case17,positive,Sun_Multimodal/Train/case17_img_043.jpg,0.12512611705900872,-0.23275214790899723
195,fold_1,195,499,case17,positive,Sun_Multimodal/Train/case17_img_044.jpg,0.1327394813933762,-0.21850347404235887
196,fold_1,196,500,case17,positive,Sun_Multimodal/Train/case17_img_045.jpg,0.14099123973265804,-0.20970634798916607
197,fold_1,197,501,case17,positive,Sun_Multimodal/Train/case17_img_046.jpg,0.13465725781085086,-0.19173628613517688
198,fold_1,198,502,case17,positive,Sun_Multimodal/Train/case17_img_047.jpg,0.1496538230616381,-0.1776264958730093
199,fold_1,199,503,case17,positive,Sun_Multimodal/Train/case17_img_048.jpg,0.14564084379170922,-0.17351525390677314
200,fold_1,200,504,case17,positive,Sun_Multimodal/Train/case17_img_049.jpg,0.15141757383733262,-0.20476469275258458
201,fold_1,201,505,case17,positive,Sun_Multimodal/Train/case17_img_050.jpg,0.14370963775727486,-0.21978283354681483
202,fold_1,202,506,case17,positive,Sun_Multimodal/Train/case17_img_051.jpg,0.12819809312935,-0.22078479621035518
203,fold_1,203,507,case17,positive,Sun_Multimodal/Train/case17_img_052.jpg,0.14162776018639978,-0.22017965174890208
204,fold_1,204,508,case17,positive,Sun_Multimodal/Train/case17_img_053.jpg,0.15045314018610528,-0.21831204628375592
205,fold_1,205,509,case17,positive,Sun_Multimodal/Train/case17_img_054.jpg,0.12637358449081798,-0.23762394976525036
206,fold_1,206,510,case17,positive,Sun_Multimodal/Train/case17_img_055.jpg,0.14300845199420947,-0.25153580433630984
207,fold_1,207,511,case17,positive,Sun_Multimodal/Train/case17_img_056.jpg,0.10705967479429851,-0.2393645092891101
208,fold_1,208,512,case17,positive,Sun_Multimodal/Train/case17_img_057.jpg,0.14369529774683215,-0.21461641442088786
209,fold_1,209,513,case17,positive,Sun_Multimodal/Train/case17_img_058.jpg,0.09646005922440154,-0.20095663208940207
210,fold_1,210,514,case17,positive,Sun_Multimodal/Train/case17_img_059.jpg,0.15786956591895457,-0.17531253284980167
211,fold_1,211,515,case17,positive,Sun_Multimodal/Train/case17_img_060.jpg,0.16844411975589096,-0.18218759696031941
212,fold_1,212,516,case17,positive,Sun_Multimodal/Train/case17_img_061.jpg,0.1378866082222745,-0.16571366431652793
213,fold_1,213,517,case17,positive,Sun_Multimodal/Train/case17_img_062.jpg,0.15529955374574983,-0.20738785735159043
214,fold_1,214,518,case17,positive,Sun_Multimodal/Train/case17_img_063.jpg,0.15127102666335684,-0.21959601700724662
215,fold_1,215,519,case17,positive,Sun_Multimodal/Train/case17_img_064.jpg,0.13020598136643036,-0.24966849443591665
216,fold_1,216,520,case17,positive,Sun_Multimodal/Train/case17_img_065.jpg,0.0974751405689232,-0.25175472892742184
217,fold_1,217,521,case17,positive,Sun_Multimodal/Train/case17_img_066.jpg,0.09113214447129447,-0.26170439070552404
218,fold_1,218,522,case17,positive,Sun_Multimodal/Train/case17_img_067.jpg,0.060602047452823604,-0.2519421727193951
219,fold_1,219,523,case17,positive,Sun_Multimodal/Train/case17_img_068.jpg,-0.005947871211380351,-0.28823851559641095
220,fold_1,220,524,case17,positive,Sun_Multimodal/Train/case17_img_069.jpg,0.03958204694068557,-0.23994050087998342
221,fold_1,221,525,case17,positive,Sun_Multimodal/Train/case17_img_070.jpg,0.060769747535707075,-0.2361277257109632
222,fold_1,222,526,case17,positive,Sun_Multimodal/Train/case17_img_071.jpg,0.0780487830815067,-0.2173190559618362
223,fold_1,223,527,case17,positive,Sun_Multimodal/Train/case17_img_072.jpg,0.07447060523168281,-0.21958075429881357
224,fold_1,224,528,case17,positive,Sun_Multimodal/Train/case17_img_073.jpg,0.0519406950322413,-0.21711895220839722
225,fold_1,225,529,case17,positive,Sun_Multimodal/Train/case17_img_074.jpg,0.06457677313254273,-0.19780342804930187
226,fold_1,226,530,case17,positive,Sun_Multimodal/Train/case17_img_075.jpg,0.06774870059722576,-0.20731959319376303
227,fold_1,227,531,case17,positive,Sun_Multimodal/Train/case17_img_076.jpg,0.05657971621812102,-0.23772982640977441
228,fold_1,228,608,case19,positive,Sun_Multimodal/Train/case19_img_001.jpg,0.20232666461141435,0.2990914865127987
229,fold_1,229,609,case19,positive,Sun_Multimodal/Train/case19_img_002.jpg,0.1955103843197264,0.30749268643924854
230,fold_1,230,610,case19,positive,Sun_Multimodal/Train/case19_img_003.jpg,0.17569806417288614,0.312951599550796
231,fold_1,231,611,case19,positive,Sun_Multimodal/Train/case19_img_004.jpg,0.18774624847794363,0.3150937914147453
